file_id	partition	system	label	vctk_id	transcript
LA_E_1157722	EVAL	A11	spoof	-	It is now all about trying to keep ahead.
LA_E_1159030	EVAL	A11	spoof	-	This is a decision we have had nothing to do with.
LA_E_1159664	EVAL	A10	spoof	-	I think you should do it.
LA_E_1159957	EVAL	A09	spoof	-	What are they for ?
LA_E_1160250	EVAL	A08	spoof	-	This has nothing to do with Aberdeen City Council and it is just frustrating the process.
LA_E_1160637	EVAL	A10	spoof	-	He said it was in his wife's name and that she was on business abroad.
LA_E_1160695	EVAL	A11	spoof	-	However, the groups denied the claims.
LA_E_1160826	EVAL	A10	spoof	-	Particles that have been broken down over thousands of years.
LA_E_1161489	EVAL	A07	spoof	-	Playing a stand-up comedian brought back a lot of memories.
LA_E_1161909	EVAL	A08	spoof	-	Then just do it.
LA_E_1161920	EVAL	A11	spoof	-	But it's not the end of Scottish football.
LA_E_1162176	EVAL	A08	spoof	-	I went to the Natural History Museum and there are so many different animals.
LA_E_1162514	EVAL	A11	spoof	-	It is a harsh punishment on a young player who has no history of violent conduct on the pitch.
LA_E_1163095	EVAL	A12	spoof	-	It is a difficult thing to explain.
LA_E_1163953	EVAL	A12	spoof	-	She said, There was quite an emotional reaction.
LA_E_1164631	EVAL	A09	spoof	-	It was a bit unexpected.
LA_E_1165571	EVAL	A09	spoof	-	I still have a part to play.
LA_E_1165900	EVAL	A08	spoof	-	Who else would do that?
LA_E_1165936	EVAL	A09	spoof	-	The extent of their injuries was unclear.
LA_E_1166687	EVAL	A08	spoof	-	As if they ever stopped.
LA_E_1167226	EVAL	A12	spoof	-	The majority of the playing staff is unaffected.
LA_E_1167590	EVAL	A09	spoof	-	He's made ordinary players good and he's made some good players touch greatness.
LA_E_1169027	EVAL	A08	spoof	-	He'll be missed.
LA_E_1169775	EVAL	A12	spoof	-	At certain times you could be dazzled by their brilliance.
LA_E_1169885	EVAL	A07	spoof	-	They do not like getting beaten in front of their own crowd.
LA_E_1169929	EVAL	A12	spoof	-	The team is strong in defence too and they had a very impressive result against Parma.
LA_E_1169945	EVAL	A08	spoof	-	This route is a major policing priority.
LA_E_1170998	EVAL	A11	spoof	-	The world is full of lovely things that don't last.
LA_E_1171007	EVAL	bonafide	bonafide	p226_368	-
LA_E_1171552	EVAL	A11	spoof	-	Others said Mr Sneddon would be a front-runner for the post.
LA_E_1172364	EVAL	A11	spoof	-	Mind you, who wouldn't?
LA_E_1172376	EVAL	bonafide	bonafide	p317_253	-
LA_E_1172685	EVAL	A07	spoof	-	But, predictably, John Shaw was sorely missed.
LA_E_1172749	EVAL	A11	spoof	-	Released last year, it has shifted an astonishing seven million copies.
LA_E_1172884	EVAL	A09	spoof	-	Rather than answer, she resigned.
LA_E_1173363	EVAL	A11	spoof	-	We do not see a need for the bank to use this site.
LA_E_1173912	EVAL	A12	spoof	-	I am trying to see what they naturally do and then give them the tools to bring that vision out.
LA_E_1174279	EVAL	A11	spoof	-	At the moment, it is very difficult to know.
LA_E_1174280	EVAL	A09	spoof	-	He would have been equally at home in both camps.
LA_E_1174422	EVAL	A07	spoof	-	We welcome the proposals, but they must get on with it.
LA_E_1174668	EVAL	A08	spoof	-	Compared to last year, the weather is absolutely rubbish.
LA_E_1175629	EVAL	A09	spoof	-	I can never be accused of letting anyone down in that respect.
LA_E_1175743	EVAL	A12	spoof	-	However, Mrs Hay said councillors had lost confidence in Mr Walsh.
LA_E_1176012	EVAL	A12	spoof	-	The application and will to win from all the youngsters was first class.
LA_E_1176163	EVAL	A10	spoof	-	But, clearly, it is crucial to understand that point.
LA_E_1178088	EVAL	A08	spoof	-	They have not been in touch with the club.
LA_E_1178240	EVAL	A10	spoof	-	Does it matter?
LA_E_1178651	EVAL	bonafide	bonafide	p294_302	-
LA_E_1179172	EVAL	A11	spoof	-	There is no such thing.
LA_E_1179559	EVAL	A10	spoof	-	Even intensive care beds have been lost.
LA_E_1179598	EVAL	A11	spoof	-	We are finding it difficult to make funeral arrangements that do justice to him.
LA_E_1180083	EVAL	A11	spoof	-	But it's not enough to fill all the seats in the church hall, which is only half full.
LA_E_1180467	EVAL	A12	spoof	-	The film is about what is going to happen to them, and a few things along the way.
LA_E_1180510	EVAL	A11	spoof	-	Mamet, however, is not going to provide the answer.
LA_E_1183071	EVAL	A08	spoof	-	However, there was hope, and glory too, for Scotland.
LA_E_1183331	EVAL	A09	spoof	-	I don't know what was going on out there, but Grammar should be given credit for taking us on.
LA_E_1183637	EVAL	A09	spoof	-	The reason, of course, was Iraq.
LA_E_1183804	EVAL	A08	spoof	-	I am delighted to hear this wonderful news.
LA_E_1183833	EVAL	A11	spoof	-	I don't feel justice has been done in this case.
LA_E_1184318	EVAL	A10	spoof	-	Many of the accidents which occurred at work could have been avoided.
LA_E_1184779	EVAL	A10	spoof	-	It means the recording work is going out of the country, and it's a substantial amount of work.
LA_E_1184915	EVAL	A10	spoof	-	We accept the non-approval at this stage.
LA_E_1185330	EVAL	A09	spoof	-	Dundee United, though, will be extremely dangerous because of their league position.
LA_E_1185334	EVAL	A08	spoof	-	We might as well be back to the second day she went missing.
LA_E_1185576	EVAL	A12	spoof	-	Although Glasgow City Council has been planning the event for three years, the band were only booked three months ago.
LA_E_1185590	EVAL	A12	spoof	-	We need to learn the lessons from all these events.
LA_E_1185733	EVAL	A10	spoof	-	I feel it is very irrational.
LA_E_1185888	EVAL	A07	spoof	-	She has just had enough and said she could not work here any more.
LA_E_1186313	EVAL	A09	spoof	-	The first problem involves the Lib Dems.
LA_E_1186770	EVAL	A12	spoof	-	But that's all.
LA_E_1186792	EVAL	A10	spoof	-	To do that, they need more time together.
LA_E_1186840	EVAL	A07	spoof	-	It had until tomorrow to comply.
LA_E_1188635	EVAL	A09	spoof	-	He says the role was fascinating to play.
LA_E_1188668	EVAL	A10	spoof	-	What Scotland has done, in essence, is to muscle in on a home-grown initiative.
LA_E_1189001	EVAL	A10	spoof	-	The performance, for this listener, didn't come off.
LA_E_1190405	EVAL	A08	spoof	-	I am very, very, angry at what has happened to me.
LA_E_1190458	EVAL	A10	spoof	-	But because of its unique legal position the Commission is committed for the moment to business as usual with Austria.
LA_E_1190778	EVAL	A11	spoof	-	We don't want to arrive in Pristina to find the Albanian flag flying over it.
LA_E_1190870	EVAL	A09	spoof	-	The Scottish Secretary is not supporting one side or the other.
LA_E_1191098	EVAL	A08	spoof	-	I am very angry and bitterly disappointed that Pinochet is escaping trial.
LA_E_1192472	EVAL	A10	spoof	-	But take nothing away from Seve, he was three-under par when the match finished.
LA_E_1193863	EVAL	A08	spoof	-	They certainly do not socialise.
LA_E_1194289	EVAL	A07	spoof	-	It was a great start to my career.
LA_E_1194807	EVAL	A11	spoof	-	The school will remain closed today as clear-up work continues.
LA_E_1195413	EVAL	A12	spoof	-	Their three other children had died as infants.
LA_E_1195499	EVAL	A09	spoof	-	I am not a frustrated actor.
LA_E_1195738	EVAL	A09	spoof	-	It's too horrible to think.
LA_E_1196288	EVAL	A12	spoof	-	He has changed my life for ever.
LA_E_1196319	EVAL	A12	spoof	-	I played well on Saturday and again today.
LA_E_1196792	EVAL	A10	spoof	-	We appreciate the result in court today.
LA_E_1197154	EVAL	A11	spoof	-	It's only a game.
LA_E_1197206	EVAL	A11	spoof	-	But the bottom line is that he is Scottish and his ambition is to play for Scotland.
LA_E_1197457	EVAL	A12	spoof	-	It is perfectly evident that the time for an inquiry will come.
LA_E_1197802	EVAL	A10	spoof	-	Meanwhile, Edinburgh also face injury problems ahead of their league opener against Munster at Myreside.
LA_E_1197963	EVAL	A07	spoof	-	First, the Manchester United goal was not empty.
LA_E_1198891	EVAL	A11	spoof	-	It was at that point that the penny dropped.
LA_E_1199236	EVAL	A07	spoof	-	So now you know.
LA_E_1199584	EVAL	A10	spoof	-	The company has said that their Scottish workers are unaffected by the decision.
LA_E_1199727	EVAL	A10	spoof	-	There's the mix.
LA_E_1200423	EVAL	A11	spoof	-	Greenwood was another stop-gap and had, at one stage, to be persuaded by the players not to resign.
LA_E_1200608	EVAL	A10	spoof	-	Shoppers were attracted by the heavy discounting on selected items.
LA_E_1201064	EVAL	A09	spoof	-	Mhairi Cross was appointed almost two years ago, just as work on the Park Gallery was about to begin.
LA_E_1201506	EVAL	A09	spoof	-	Who else would do that?
LA_E_1202203	EVAL	A08	spoof	-	He also was in debt to drug dealers.
LA_E_1202262	EVAL	A11	spoof	-	The concerns are the same.
LA_E_1203278	EVAL	A12	spoof	-	I was shocked and saddened to learn of this tragedy.
LA_E_1203612	EVAL	A12	spoof	-	I wanted to race Marion, but my manager was unable to reach agreement with the Golden League.
LA_E_1203813	EVAL	A11	spoof	-	Nothing encourages Scottish tourism more than the traditional qualities like the pipe band.
LA_E_1203930	EVAL	A08	spoof	-	It was rather a distorted image of Islam.
LA_E_1204390	EVAL	A07	spoof	-	Of course he does!
LA_E_1204676	EVAL	A10	spoof	-	It is also very valuable.
LA_E_1205076	EVAL	A12	spoof	-	I don't really care what the artist is thinking.
LA_E_1205482	EVAL	A07	spoof	-	My new job is editor of the List magazine.
LA_E_1205588	EVAL	A11	spoof	-	On the big night itself, Edinburgh is sticking to the pass and barrier system it has operated for the last two years.
LA_E_1205607	EVAL	A08	spoof	-	Hibs are playing with style now.
LA_E_1206071	EVAL	A09	spoof	-	At this Masters, one goal has slipped.
LA_E_1206467	EVAL	A12	spoof	-	They have been for some time now.
LA_E_1206780	EVAL	A09	spoof	-	Why should we have been asked to share?
LA_E_1207267	EVAL	A12	spoof	-	This investment is going to make a big difference.
LA_E_1207288	EVAL	A07	spoof	-	Patients who are treated in the future can expect to gain from this.
LA_E_1208193	EVAL	A07	spoof	-	There is nostalgia among them.
LA_E_1208376	EVAL	A09	spoof	-	Scotland needs this award.
LA_E_1210449	EVAL	A07	spoof	-	I never thought it would take me this long to win another.
LA_E_1210819	EVAL	A07	spoof	-	A formal announcement is expected this morning at a news conference.
LA_E_1211097	EVAL	A07	spoof	-	As is common with prostate cancer, because the problem has been identified early, he expects to make a full recovery quickly.
LA_E_1211713	EVAL	A12	spoof	-	Quality Meat Scotland was vigorous in its defence of the labelling.
LA_E_1211844	EVAL	A07	spoof	-	We will stand on the side of the consumers.
LA_E_1212248	EVAL	bonafide	bonafide	p299_397	-
LA_E_1212930	EVAL	A10	spoof	-	The supporters have opened their ranks to the media and we have not found them wanting.
LA_E_1213730	EVAL	A09	spoof	-	The award to Senator Mitchell was announced by the Foreign Office.
LA_E_1214342	EVAL	A07	spoof	-	Tom Palmer played well and was quick around the park.
LA_E_1214343	EVAL	A12	spoof	-	See for yourself.
LA_E_1214383	EVAL	A11	spoof	-	You are a different people.
LA_E_1214738	EVAL	A11	spoof	-	They should have listened to me.
LA_E_1214847	EVAL	A12	spoof	-	Referees are easy targets.
LA_E_1215354	EVAL	A11	spoof	-	Both watched her win yesterday.
LA_E_1215807	EVAL	A08	spoof	-	The hearings will be in public.
LA_E_1215942	EVAL	A12	spoof	-	That's the day job.
LA_E_1216283	EVAL	A11	spoof	-	The Royal Infirmary of Edinburgh, Glasgow Royal Infirmary, and the Southern General Hospital in Glasgow were named as among the worst offenders.
LA_E_1216319	EVAL	A09	spoof	-	I think that was a little bit of psychology on his part.
LA_E_1216534	EVAL	A11	spoof	-	It's very safe.
LA_E_1216538	EVAL	A12	spoof	-	Only we must provide the ideas.
LA_E_1216629	EVAL	A10	spoof	-	Too many of the players were not up for it tonight.
LA_E_1216725	EVAL	A08	spoof	-	The petition should have been directed against the Scottish parliament corporate body.
LA_E_1217354	EVAL	A07	spoof	-	She has been offered counselling and support following her daughter's death.
LA_E_1217699	EVAL	A07	spoof	-	It is a weakness, and not the only one.
LA_E_1217732	EVAL	A08	spoof	-	Naturally, you have to be lucky in a penalty shoot-out, but we deserved it.
LA_E_1217929	EVAL	A08	spoof	-	Their risk of dying from the disease was then compared.
LA_E_1220170	EVAL	A10	spoof	-	But the biggest problem for us could be the sheer physical size of the South African side.
LA_E_1220324	EVAL	A12	spoof	-	There has been no cover-up - just the opposite in fact.
LA_E_1220846	EVAL	A09	spoof	-	They have brought in the replacement.
LA_E_1222302	EVAL	A07	spoof	-	We have enough cover.
LA_E_1222387	EVAL	A07	spoof	-	He was delighted to come on in time for Scotland to find their best form against Wales.
LA_E_1222893	EVAL	A09	spoof	-	They must play for each other.
LA_E_1223294	EVAL	A07	spoof	-	You train to minimise the risks.
LA_E_1224361	EVAL	A07	spoof	-	I am absolutely delighted at him being chosen as captain.
LA_E_1224488	EVAL	A10	spoof	-	We will have separate competitions and we don't want to play with the men and show them up.
LA_E_1224814	EVAL	A12	spoof	-	The reason for this should not need any rehearsal.
LA_E_1225077	EVAL	A09	spoof	-	Henman has been warned.
LA_E_1225203	EVAL	A11	spoof	-	He expected a conclusion by next Thursday.
LA_E_1225943	EVAL	A11	spoof	-	He liked to be in touch with the sea and the hills.
LA_E_1226346	EVAL	A08	spoof	-	It has always been thus.
LA_E_1227212	EVAL	A12	spoof	-	Two flagship projects in Glasgow also receive grants from the National Lottery Charities Board.
LA_E_1229508	EVAL	A08	spoof	-	It is hard won.
LA_E_1229832	EVAL	A09	spoof	-	Social workers are on stand-by to help.
LA_E_1229890	EVAL	A07	spoof	-	She was married with two of a family before being rescued by Lorna.
LA_E_1230515	EVAL	A11	spoof	-	This remains the party's policy.
LA_E_1230670	EVAL	A08	spoof	-	Maybe a little complexity is not so bad.
LA_E_1230806	EVAL	A07	spoof	-	Today, the Fringe will announce the winner of Allen Wright Award for a young journalist working on the Fringe.
LA_E_1230990	EVAL	A12	spoof	-	The parents are devastated.
LA_E_1231630	EVAL	A08	spoof	-	Berwick were the better team overall and deserved the victory.
LA_E_1231779	EVAL	A08	spoof	-	Public opinion was split on the proposal.
LA_E_1231809	EVAL	A12	spoof	-	The money is not guaranteed beyond three years.
LA_E_1232220	EVAL	A09	spoof	-	I'm more relaxed.
LA_E_1232787	EVAL	A10	spoof	-	The orchestras have jointly commissioned four new works from each composer.
LA_E_1233530	EVAL	A07	spoof	-	If you can run a computer, you can talk to the world.
LA_E_1233910	EVAL	A07	spoof	-	Knowledge is everything at this level.
LA_E_1234008	EVAL	A10	spoof	-	However, it was with Queen's Park that Watson played the majority of his football.
LA_E_1234746	EVAL	A09	spoof	-	It looked unlikely that that he would have been prosecuted.
LA_E_1234832	EVAL	A09	spoof	-	It would appear that it has not been a problem.
